axLength,RotTrans,nfp,helicity,rc1,zs1,rc2,zs2,b2c,r_singularity,d2_volume_d_psi2,B20_var,etabar,max_elong,lgradB,lgrad_gradB,min_R0
0,0.3041387914852222,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.1239894352725452,-0.01384479287614158,-0.0011522653641488354,-0.015235953433364532,-2.642256111946528,0.03696743576349216,339.2087871749469,6.628837490253014,-0.508802252458217,6.212570695353076,0.3032550931477199,0.09247785397572378,0.874858299363306
0,0.012325748992318876,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0015597632969174457,-0.003175105640001352,-0.0015312224781067654,-0.018081455901703774,-1.6683984538903915,0.07148222748098591,-12.267036838406204,0.611543367714824,-0.5117758502705763,4.242122549322398,0.6681354112400321,0.3216996523315187,0.9969090142249758
0,0.06032730668099854,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0012134657953819796,-0.16352414973220766,-0.0033770415423692293,-0.009699571750773371,-0.06175061074774782,0.071582371259882,741.2379001994385,1.3397925859404793,-0.7679202195770589,3.6700619780253687,0.5862773102847516,0.36224604937491317,0.9954094926622489
0,0.00333149935978212,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.00762047463613486,-0.017303412693217984,-0.0010122254064373125,-0.011387417506100637,-0.17777596998203024,0.08011681130770626,65.61748011904982,0.15825445835664093,-0.33619307856106884,9.284192076558526,0.7835963693152026,0.38192345318204535,0.9913672999574278
0,0.08778958655645082,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.008021758059188791,-0.2500056365375971,-0.002940611303823026,-0.008886423907907238,-0.04677647032163249,0.055378735520618276,124.61735034554066,1.2660793966274286,-0.5762548832475551,7.8986501875031605,0.5148122501664321,0.29580428912847606,0.9890376306369881
0,0.008478644643392515,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0026738949992409513,-0.07415332312065807,-0.0012108461952550552,-0.0027841992485078725,-3.1440569871436823,0.08690637504217334,91.92137196714629,0.2490233375585144,-0.7033764009285156,2.412657519008909,0.8776980668307016,0.6067107480902173,0.996115258805504
0,0.11209680637910728,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.03701087729489263,-0.039185724266360224,-0.01991281996840126,-0.0025559065561365454,-1.7924680813734255,0.039378389889398326,492.2268684702731,2.590776989778175,-0.5340131632331415,6.013317703993746,0.48937392477598013,0.13452172749303387,0.9430763027367062
0,0.011966267221361963,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.02274197986651265,-0.029787791219938745,-0.005348403862579261,-0.0011970129229036894,-0.03573990644200601,0.15778569125532002,128.18146330086682,0.09424821690551588,-0.4812274942669216,5.148920370033086,0.9127698137073195,0.48043081072069405,0.9719096162709081
0,0.0003978494332770415,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0019023545731901561,-0.012352513709606463,-0.0010538209297358226,-0.0014224811750573716,-0.7007646361002695,0.16200045011414815,-46.92548667096094,0.004446656149554251,-0.319434166267995,10.136736096736856,0.9795812919357287,0.8579924262310843,0.9970438244970741
0,0.13412253560802978,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0465036814260327,-0.10158616800033651,-0.01567618233338957,-0.0012328195937674937,-0.8118701237070124,0.03584287589666525,227.8733761881467,1.2236078156440955,-0.4306779686028428,9.30850607055058,0.4888334425212358,0.1986990835915286,0.9378201362405778
0,0.0743411929576406,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0014755959537458918,-0.014069301244762657,-0.005858859601207648,-0.01396014184772408,-0.011798224157370045,0.03334639173117829,2233.571053500339,0.6668900378385523,-1.0081531642695596,1.6437789831466874,0.7401267782554012,0.31221642224547924,0.9926655444450464
0,0.005290882626823545,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.060312871426247285,-0.008657806894616052,-0.002038568202535527,-0.002287497198087225,-0.03655513352045625,0.11049553829155484,59.1286527217882,0.06598494221289908,-0.2913258039049054,15.075295127813959,0.8825455275746744,0.4583711281264934,0.9376485603712171
0,0.014753822939351402,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.01074113253059478,-0.0018422695899119827,-0.012695389110167361,-0.0012526662047954338,-0.41650785250752,0.05838873171669177,830.9339521096615,0.8129110243797193,-0.7611605913989333,2.4281023058948934,0.7745550180381994,0.2888929332203505,0.9765634783592378
0,0.0196139140437681,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.004952342911278046,-0.003936738537594817,-0.006993232715540871,-0.0064311158734706685,-0.5526725202810568,0.10798589586223217,118.38616204020681,0.03726546250673202,-0.48582328895076565,5.154282360207792,0.8667422927163079,0.4527628441497135,0.9880544243731811
0,0.001878435254226873,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.005861026508498479,-0.012234823470242673,-0.003472816629343222,-0.0017076548127907545,-3.866455706159253,0.07030404453476918,-521.038202033851,0.018256631498423825,-0.3563073475255552,8.736261487251626,0.9451566791781908,0.668885873652285,0.9906661568621583
0,0.0714377948873495,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.03821451758408423,-0.0652569925711764,-0.0010968237150339691,-0.011703773080669671,-1.0145204459406214,0.10097940557911605,247.0833840579737,1.489252813212933,-0.6549196048545659,2.839536663680469,0.593015208805531,0.3018651302613007,0.9606886587008818
0,0.18590012641979647,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.005943283896532521,-0.002237344613596737,-0.012439248735983512,-0.016533682886443864,-0.04345847508016891,0.03263860206205611,2180.4907503415848,0.7862354054699559,-0.974229571542042,1.739748351451811,0.6749027710804829,0.2403349577303257,0.9816174673674839
0,0.016290159618531436,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.018473470422886117,-0.001014549177949563,-0.0023859982576848984,-0.023818932791265002,-0.08731865006219952,0.04040394278698405,150.69239496494941,0.8353001992463895,-0.37342526575306706,8.76505269152026,0.5180176199832079,0.2539167352104124,0.9791405313194289
0,0.021479649121776294,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.01258667088210079,-0.01629671202277401,-0.003957998129567546,-0.004296158787827766,-0.07969746024033154,0.05856191198792648,1077.9645262349682,0.09289904055029208,-0.8786828661105389,1.4751287133221764,0.914762205713577,0.5166375063608838,0.9834553309883317
0,0.10697796434116838,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.012764516155448304,-0.12170083099109702,-0.0010588739257385593,-0.025428328483418004,-0.05344285855680722,0.0734806710893821,564.1056919542493,3.714693545162555,-0.9984214199324765,4.079900393303835,0.4346179199413705,0.2424113452759366,0.9861766099188132
0,0.14340521978732113,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0026809499015643464,-0.01947625285783757,-0.01050245320652425,-0.025414451897407223,-0.32264217723110267,0.05782142266514638,298.5832207956865,2.357750887559564,-0.5609591985762942,4.42415308535534,0.45461318222739877,0.23873215183384405,0.9868165968919115
0,0.0714460511300224,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.04927962976551016,-0.06660016112612376,-0.0012791080010895357,-0.004823946675506315,-0.03651665332468487,0.15200125266879352,260.72486292592663,0.7304360999838838,-0.6141474375206879,3.219704363429642,0.7508885765749741,0.35781992214383174,0.9494412622334003
0,0.45441609511384035,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.001008314584217403,-0.001878847312098803,-0.016597906924673073,-0.036006185532389864,-0.06218406105844877,0.05084844387103284,670.5801751588924,3.3883926668824196,-0.9477196816620457,3.082551696194042,0.39522005432054713,0.1324276305128287,0.9823937784911095
0,0.022492193718735398,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0012639450681567628,-0.060387565988864335,-0.0060965812603426105,-0.009169940242094403,-0.30900188828802366,0.07742010002974578,149.81233257124399,0.43100558601985883,-0.4371554831940115,6.617441537530761,0.7271417514538988,0.3892925496110928,0.9926394736715006
0,0.323088658259267,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0022171369711440248,-0.004995140433259212,-0.01045160720217054,-0.04922624259512392,-1.1327287895717955,0.05020992948664454,-144.23174644254993,7.640885346800526,-0.751456891053176,4.43464367547673,0.28504215358241153,0.14072318716577847,0.9873312558266855
0,0.04190379332641067,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.003353281881847619,-0.00439102538846869,-0.019988763504691753,-0.0042010627554833705,-0.2157564690943225,0.047960174935164995,233.76105570908624,1.1362320590826616,-0.45923843837666783,7.859702658625284,0.6228707469505131,0.2415651304706114,0.9766579546134606
0,0.03746847320005898,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0028296659762242164,-0.04424855424304765,-0.003807652505320502,-0.009238567390424796,-0.21488810048009302,0.05249664130508725,1196.9846856858678,0.603513862973788,-0.8845196419958422,1.7492885198139905,0.7874230621005969,0.3945894678402608,0.9933626815184553
0,0.11005178811772702,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.06310546031323308,-0.08192095209434955,-0.003639192295922606,-0.0036953997137975734,-0.03940155241849362,0.11725164706680197,267.5981197865499,1.1332887738545039,-0.5287676704343169,4.632778092836313,0.6348319537337933,0.30784092808813657,0.9332553473908444
0,0.08261372337706234,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.01038162085404019,-0.23329931006536067,-0.010432284848231048,-0.003834433088688734,-2.454429643544898,0.06854933588597267,-316.12129589970147,1.3199430047342657,-0.518392177759871,9.55019531771513,0.4722067970622909,0.3182156767349633,0.9791860942977288
0,0.19470982058826536,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0015900358017615077,-0.054443326452221746,-0.0072292032961292566,-0.03860148562697555,-0.242652314462248,0.0445581410105939,655.8006842686815,4.443700895845263,-1.1658417872943634,4.663534965042771,0.36823718426774316,0.15731509705721736,0.9911807609021092
0,0.03468105217959937,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.049471453520045186,-0.0014100057796218749,-0.005121054967491468,-0.0059003106519373945,-5.058001967781015,0.052051969928497706,-208.7562210936754,0.19573633435551896,-0.6059858188607773,3.3538793987747515,0.862732862214544,0.3379194282123093,0.9454074915124633
0,0.07159290731076873,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.01018657366781473,-0.08633275330173117,-0.017909733975955792,-0.009050615417839558,-0.014452815346867138,0.03290699509059908,219.53288525639655,1.3574946291858854,-0.37361065781234953,12.29742250264671,0.493720519500138,0.2447225240371661,0.9719036923562295
0,0.004851707542894607,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.012650400499499798,-0.021703320338563935,-0.0038848580032121286,-0.005250607350276546,-0.19869758518280742,0.09423834806112442,31.50080002381021,0.041750461233178576,-0.2957074760378182,12.898995604165558,0.9062524603159113,0.47828959296878987,0.983464741497288
0,0.016180331604731413,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.031957773288300025,-0.0016074484758661722,-0.006937284647926882,-0.007609758497533077,-0.023581912908951175,0.07607500028478337,122.13683021843411,0.06684073662326795,-0.3524886253288285,9.961540074210072,0.8432806630601982,0.3447515958963061,0.9611049420637731
0,0.01813879963020043,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0019360264354746635,-0.0027862117836308935,-0.010790023715892067,-0.004628107456036606,-0.015931657336868237,0.07830301369401765,162.6114035642651,0.17998505576710966,-0.43163153868532744,7.196380634113255,0.8309937927379544,0.39507767522450005,0.9872739498486333
0,0.1407210061258489,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.016095718266817726,-0.26919911099011234,-0.0014628304810399258,-0.01103514351679464,-0.022153740392158294,0.142372434817029,-93.52428628254594,1.2680027405253849,-1.0213124377374507,8.113798342683461,0.5291048037692914,0.2750517304627432,0.9824414512521423
0,0.10322242328719013,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.021846908062974863,-0.04992536153271431,-0.009300680695714228,-0.0159290342504252,-1.6036420653609695,0.05893152654200146,88.43730638704663,1.7730238584841016,-0.5256971085940946,4.921245668330513,0.5038333680952684,0.2552299204427402,0.9688524112413109
0,0.009366279636742612,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.012989864469237548,-0.008768563089350893,-0.005747429604439555,-0.013172749220961538,-0.058770655342971975,0.04896604319135358,45.900046106492596,0.1344116109854923,-0.24583536575553772,19.454418323146253,0.7319340768258108,0.31676085502250084,0.9812627059263229
0,0.1701100241697631,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.017445307436126253,-0.2315585258109129,-0.001139476625866316,-0.020906541612051147,-0.016627738473663178,0.053388302131742726,710.28045924133,1.933331353661437,-1.1261116821185868,7.993623134078296,0.46709258677067106,0.23979209943534144,0.9814152159380074
0,0.030816032671555898,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0010653858808781572,-0.15090948016882635,-0.008923234343338787,-0.002853472220293191,-2.0148174942589967,0.040563567371269205,1534.3723987564115,0.75166826095513,-0.9745471533900772,3.315883981579971,0.6675168626447054,0.4172774310300637,0.9900113797757831
0,0.24022056625989807,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.05880700296511026,-0.07755824947803859,-0.014019384842312108,-0.0016976484227915485,-4.767054128552829,0.03298614875761292,730.1896325714663,1.3798922646300569,-0.7039964553549475,3.61446662313712,0.5393633916805073,0.14707139516368867,0.9271736121925777
0,0.011225755626555296,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.05129606595285683,-0.014593600580591988,-0.001248654258660844,-0.013601415489970145,-1.6643418302981683,0.040293975473549334,-169.14084500157813,0.34872301563009356,-0.270174159045345,17.25752064981648,0.6220181261570965,0.25360173907980454,0.9474552797884823
0,0.0880335733894951,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.010099888061236415,-0.023759507697850974,-0.005833501419700778,-0.031598669073008866,-0.022040389181392624,0.0404571182440685,306.7925294199413,3.0055781305106812,-0.523385237568986,5.227095540072035,0.3910377766287667,0.22718822007695866,0.9840666105190629
0,0.04212021116573889,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.02027866279397133,-0.0027692812737693225,-0.002320173047484902,-0.01857203869379239,-0.23519940397692957,0.07742897726797023,682.1590927095647,1.477278663352326,-0.7817520607896453,2.0728634460916022,0.6209479344005773,0.2730244094938095,0.9774011641585438
0,0.028141898978740806,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.06207806180832301,-0.004419447400299368,-0.005779258132928927,-0.011928445294062038,-0.03137661744785264,0.048351350201767604,144.51701355429446,0.47926675162432253,-0.2944383803619649,14.902835423281104,0.6252959718664074,0.22158345903339713,0.9321426800587481
0,0.03131460291828205,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0016810199279793199,-0.07603383840249493,-0.008975629498718208,-0.0038147049534620896,-0.18662422795622943,0.0778813419049073,581.4843530782472,0.4674985083077603,-0.6905930071268566,3.0419695876246076,0.8132443014663109,0.4107660759666421,0.9893433505733025
0,0.17785133009573162,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0012837032019548387,-0.03219835933782101,-0.019606746903069946,-0.014284341454922486,-3.7165634891453876,0.041002055452258934,-128.18136964494246,1.1338325596252812,-0.545945806202082,5.59499647484847,0.5559365663275537,0.23760006512294826,0.9791095498949752
0,0.03599030640537639,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.08669908742597007,-0.020710270118402988,-0.002920691697732426,-0.005213165907143788,-5.979336461291023,0.03674997017998074,-768.6771099654547,0.19404349933505927,-0.33135502407851125,12.632512981255209,0.787789725893249,0.24849515001394917,0.9103802208762974
0,0.018520115721524115,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.029938118669156955,-0.005561620506773142,-0.006796948048631627,-0.001806834014451848,-1.9827485333953576,0.043551747343338866,1126.839139368297,0.41564377346278025,-0.8614843542670575,1.6599785445232453,0.8799265888729539,0.3590800744090187,0.9632649332822114
0,0.01220539333121864,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.024892210774187604,-0.013914668757976067,-0.002226582449688114,-0.01576014434164056,-1.9730737374148897,0.04913696841093236,-185.14127830887506,0.4219074418838824,-0.3448350501075248,9.64788540522775,0.6389454868515584,0.28793281089573536,0.9728812067761243
0,0.0072305082495059516,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.008074765837167833,-0.0119675035002108,-0.005484479254740669,-0.003290970629230529,-1.1434245746897005,0.09463926479275338,-36.00387547865783,0.05420315568069961,-0.4291344924873886,6.365132262054363,0.9109542942278117,0.533974339992704,0.9864407549080915
0,0.009274967867987738,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.015419694911669982,-0.022892873289515985,-0.0017926509858594245,-0.0010040354623923682,-1.5969914564594603,0.12966318210628155,173.88914591756668,0.017828602128926563,-0.7914583868620265,1.7335200719527477,0.9587924925782708,0.7605192273237432,0.9827876541024706
0,0.04567749217794795,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.008254706397508714,-0.00146556027845084,-0.008943627147001405,-0.007323127822329901,-0.9529856934020561,0.09505883133749557,306.879813724891,0.12716196810073588,-0.6444768247001538,3.080854653070773,0.8370168646009445,0.3927650951448029,0.9828016664554899
0,0.034745234319501044,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.053146024339330765,-0.003189466370233604,-0.0018159750995013842,-0.007718522766611019,-0.4991637083091601,0.07127561550884282,648.9929388820636,0.3112359453619926,-0.7086971056700783,2.4895866595407754,0.8599119974203394,0.31830733768950736,0.9450380005611678
0,0.015510233202169623,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0013756348335711354,-0.135489807041729,-0.0029563793662625575,-0.0049916374854362296,-1.7842872322338423,0.05810053786329794,30.801898347927413,0.46262590996075426,-0.4904270509823273,6.0039158393206336,0.6983945332771284,0.429420922259049,0.9956679858001662
0,0.18670955714225654,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0010095372326660932,-0.11042882391278615,-0.01326717140179068,-0.016759512240478846,-0.05681347254966753,0.07365478401085898,608.2219794354597,3.0877814027924635,-0.711641820390767,4.070108389151442,0.4533395744883749,0.28522856656731704,0.9857232913655433
0,0.0034707848298361067,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0028500517361847834,-0.0016864382338300503,-0.0022990906381861274,-0.009306069483602913,-3.3288125244770237,0.06417768189921035,-454.37006249074125,0.0586359716382745,-0.29556798022392317,12.223339704977665,0.860828218453769,0.42510295052493163,0.9948508576256291
0,0.05565345638310154,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0022021543839728895,-0.10300265834870939,-0.009252225338608748,-0.01551066024528691,-1.5536089906152173,0.03933419038442586,-42.808327432135876,1.2321598031227596,-0.40718543123962825,9.278920578869888,0.4890912075632471,0.294386659647148,0.9885456202774184
0,0.14269924030545694,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.010663595896073077,-0.2067434453256574,-0.015126673494135346,-0.0071143185841291996,-0.2630670500821467,0.047829378893888566,162.63552109770683,2.6865371017889164,-0.5644931845053541,8.632475316079892,0.40149994618593665,0.30400903280049524,0.9742097306097915
0,0.0037271808089316826,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.012765805718378438,-0.016526157134278206,-0.002454057197301532,-0.002542179902974123,-0.31674192453658345,0.1798270765575705,45.0998955942097,0.014875907296179769,-0.40674194959509163,6.565574218060187,0.9493672626249985,0.6622919184704279,0.98478013708432
0,0.14739396162607943,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0054242731177010445,-0.008730202257924919,-0.017564798908747594,-0.011086490677605936,-3.3790241591486923,0.05096486815182918,98.54459860537457,0.671042460834807,-0.6317729526415427,3.9325185476223115,0.6743523574361191,0.2465692858081491,0.9770109279735514
0,0.06042024476614747,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.020113684886420312,-0.016101019800132815,-0.012810869956443573,-0.014593158641055681,-5.371730865231567,0.0353071765389931,-671.4248723060158,0.60968754726282,-0.37140130366396673,10.197045292864969,0.5796331654948699,0.24206755868403598,0.9670754451571362
0,0.03426692125685061,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0012176067309337523,-0.00956039907939205,-0.01707191133776401,-0.0024445160775460445,-0.04207119299165237,0.06694492613826739,660.0949010644234,1.1645279305577176,-0.6730146795920954,3.4394760880488673,0.6952332663161482,0.2539135362719779,0.9817104819313023
0,0.056009533871361046,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.010040015082112209,-0.0017137893235755009,-0.010386840526834844,-0.006477198758416126,-0.02656557446870508,0.0722411410654393,688.2277745039199,0.3233303035802755,-0.7331237805356986,2.4707674520078964,0.8240579706143959,0.3524017919246856,0.979573144391053
0,0.02843510450842595,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0012248940911011481,-0.01080802525514314,-0.005230991710614406,-0.006787106048675437,-0.05492983001554902,0.08361946799135347,614.6941888648277,0.12490690996393017,-0.7409211250936725,2.1214423337823,0.875256496753521,0.4597370844989293,0.9935441141982845
0,0.020703431417033437,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.006673026601301125,-0.0010319754137911282,-0.010948362435769573,-0.009990214684797969,-0.38811364206085347,0.05063883856425299,25.73196367025581,0.048059753204432676,-0.30680150142621776,14.271549880845605,0.795863257861908,0.3399214531132128,0.9823786109629293
0,0.009522394515592244,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.009446371105612974,-0.002402360743768228,-0.001811187395737769,-0.0060025141042702995,-0.014263035839460191,0.08908202341618728,610.3832626816252,0.1083915004925915,-0.7483017918288022,1.9076409629810915,0.92027940999572,0.5026392856386295,0.9887424414986492
0,0.03224729671490385,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.027905876321151074,-0.0019653784589892596,-0.0012391989584611576,-0.02887297801242727,-0.22075327091289831,0.04983172734993885,432.79577648467153,2.796187257131635,-0.5847787712165358,3.9916029500853565,0.4301804034773836,0.22279720971054875,0.9708549247203878
0,0.09193430899075243,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.0010098507939371385,-0.009815688451852492,-0.009820240172086148,-0.029512878959826346,-0.022228546037693662,0.036375691744967006,210.46112513680174,1.812441773011368,-0.42178940909472085,7.616065120856843,0.4172257014481917,0.2308550256444285,0.9891699090339767
0,0.08960520926084771,2,<scipy.io._netcdf.netcdf_variable object at 0x7f3c48e699a0>,-0.006767242731903067,-0.013668343720267614,-0.010520206179399215,-0.025052504435503355,-0.010637865622741353,0.04280778425647361,213.52361200449292,1.6525270727610661,-0.4258763485655116,7.339355018891266,0.44740922091429774,0.23524478693975115,0.9827125510886977
