axLenght,RotTrans,nfp,heli,rc1,zs1,eta,max_elong,LgradB,min_R0
1.0593635210278201,0.2021076313509616,2,False,0.0428571428571428,-0.2448979591836734,-0.8642857142857143,5.551554240152949,0.6015140766200668,0.957142857142857
1.0593635210278214,0.2035361765416589,2,False,0.0428571428571428,-0.2448979591836734,-0.8032653061224488,5.57330481710268,0.5885488199318839,0.957142857142857
1.0593635210278214,0.2005217249761085,2,False,0.0428571428571428,-0.2448979591836734,-0.7422448979591834,5.728831264229783,0.5753246855435661,0.957142857142857
1.062156296971818,0.2050621564419481,2,False,0.0428571428571428,-0.2510204081632653,-0.8642857142857143,5.821208204314911,0.5942823688923502,0.957142857142857
1.062156296971818,0.2070299962649647,2,False,0.0428571428571428,-0.2510204081632653,-0.8032653061224488,5.8297345505509846,0.5842539349647902,0.957142857142857
1.062156296971818,0.2045225250847601,2,False,0.0428571428571428,-0.2510204081632653,-0.7422448979591834,5.975630484449656,0.5709121949896416,0.957142857142857
1.065007177737732,0.2019103206668967,2,False,0.0428571428571428,-0.2571428571428571,-0.9253061224489794,6.226413377296366,0.5792326833596968,0.957142857142857
1.065007177737732,0.2078372481334493,2,False,0.0428571428571428,-0.2571428571428571,-0.8642857142857143,6.106197620299239,0.5839575094824246,0.957142857142857
1.065007177737732,0.2103651038522566,2,False,0.0428571428571428,-0.2571428571428571,-0.8032653061224488,6.100185011559558,0.5801091745115854,0.957142857142857
1.065007177737732,0.2083960791595205,2,False,0.0428571428571428,-0.2571428571428571,-0.7422448979591834,6.235306771347776,0.5668848626992462,0.957142857142857
1.065007177737732,0.2010029971913896,2,False,0.0428571428571428,-0.2571428571428571,-0.6812244897959183,6.552449930043332,0.5536205173594354,0.957142857142857
1.0679155123580424,0.2039649180446862,2,False,0.0428571428571428,-0.2632653061224489,-0.9253061224489794,6.547655309616862,0.5691941452079151,0.957142857142857
1.0679155123580424,0.2104298012299801,2,False,0.0428571428571428,-0.2632653061224489,-0.8642857142857143,6.407480775635142,0.5738325353515041,0.957142857142857
1.0679155123580424,0.2135366406655232,2,False,0.0428571428571428,-0.2632653061224489,-0.8032653061224488,6.385505754664599,0.5756406407537906,0.957142857142857
1.0679155123580424,0.212136190552227,2,False,0.0428571428571428,-0.2632653061224489,-0.7422448979591834,6.508600982477347,0.5629322878913674,0.957142857142857
1.0679155123580424,0.2052254898167816,2,False,0.0428571428571428,-0.2632653061224489,-0.6812244897959183,6.818625903043285,0.5497912466421678,0.957142857142857
1.0708806480401205,0.2058272004879654,2,False,0.0428571428571428,-0.2693877551020408,-0.9253061224489794,6.88808531916585,0.5593699573344292,0.957142857142857
1.0708806480401205,0.212837167572769,2,False,0.0428571428571428,-0.2693877551020408,-0.8642857142857143,6.72608009333486,0.5639145346396907,0.957142857142857
1.0708806480401205,0.2165400934796789,2,False,0.0428571428571428,-0.2693877551020408,-0.8032653061224488,6.686602432516957,0.5690976985271419,0.957142857142857
1.0708806480401205,0.2157368405429646,2,False,0.0428571428571428,-0.2693877551020408,-0.7422448979591834,6.79630288397548,0.5586712765186594,0.957142857142857
1.0708806480401205,0.2093480939181974,2,False,0.0428571428571428,-0.2693877551020408,-0.6812244897959183,7.098062779612295,0.5459658013643581,0.957142857142857
1.0739019307105022,0.2074969061869243,2,False,0.0428571428571428,-0.2755102040816326,-0.9253061224489794,7.248968816751554,0.5497648304132964,0.957142857142857
1.0739019307105022,0.2150571704556804,2,False,0.0428571428571428,-0.2755102040816326,-0.8642857142857143,7.063088985711589,0.5542091528368943,0.957142857142857
1.0739019307105022,0.2193713213309673,2,False,0.0428571428571428,-0.2755102040816326,-0.8032653061224488,7.004440221307262,0.5593041925076606,0.957142857142857
1.0739019307105022,0.219192222574405,2,False,0.0428571428571428,-0.2755102040816326,-0.7422448979591834,7.099254158637587,0.5542490463555066,0.957142857142857
1.0739019307105022,0.2133640762250682,2,False,0.0428571428571428,-0.2755102040816326,-0.6812244897959183,7.391490123368206,0.5418496852773677,0.957142857142857
1.0739019307105022,0.2011236280080532,2,False,0.0428571428571428,-0.2755102040816326,-0.6202040816326528,7.947578345267269,0.5296514882051957,0.957142857142857
1.076978705539003,0.2089742824162528,2,False,0.0428571428571428,-0.2816326530612245,-0.9253061224489794,7.631656536285494,0.5403821802548439,0.957142857142857
1.076978705539003,0.2170881163333381,2,False,0.0428571428571428,-0.2816326530612245,-0.8642857142857143,7.419679880737903,0.5447207064051751,0.957142857142857
1.076978705539003,0.222026580574037,2,False,0.0428571428571428,-0.2816326530612245,-0.8032653061224488,7.340047441097062,0.5497200030794159,0.957142857142857
1.076978705539003,0.2224967762451482,2,False,0.0428571428571428,-0.2816326530612245,-0.7422448979591834,7.418351622124422,0.5494909752406906,0.957142857142857
1.076978705539003,0.217266750741649,2,False,0.0428571428571428,-0.2816326530612245,-0.6812244897959183,7.699684818003757,0.5376644267141688,0.957142857142857
1.076978705539003,0.2054729317084977,2,False,0.0428571428571428,-0.2816326530612245,-0.6202040816326528,8.251913129682722,0.5255974188499368,0.957142857142857
1.0801103174424422,0.210260080277794,2,False,0.0428571428571428,-0.2877551020408163,-0.9253061224489794,8.037589962581478,0.5312242467177946,0.957142857142857
1.0801103174424422,0.2189288036793497,2,False,0.0428571428571428,-0.2877551020408163,-0.8642857142857143,7.797965817438545,0.5354522961705929,0.957142857142857
1.0801103174424422,0.2245025478590394,2,False,0.0428571428571428,-0.2877551020408163,-0.8032653061224488,7.694519412637925,0.5403491155829772,0.957142857142857
1.0801103174424422,0.2256452206976863,2,False,0.0428571428571428,-0.2877551020408163,-0.7422448979591834,7.754550656147673,0.5448633662353302,0.957142857142857
1.0801103174424422,0.2210495144357803,2,False,0.0428571428571428,-0.2877551020408163,-0.6812244897959183,8.023473817992903,0.5330619005631321,0.957142857142857
1.0801103174424422,0.2097489502849348,2,False,0.0428571428571428,-0.2877551020408163,-0.6202040816326528,8.570604327624405,0.5215005834254145,0.957142857142857
1.083296111567856,0.2003147901027448,2,False,0.0428571428571428,-0.2938775510204081,-0.9863265306122448,8.855461950939862,0.5188234037439455,0.957142857142857
1.083296111567856,0.2113555465528214,2,False,0.0428571428571428,-0.2938775510204081,-0.9253061224489794,8.468307431798868,0.5222922093230727,0.957142857142857
